iter	RMSE
8847	0.02548531527
8848	0.02548322874
8849	0.02548008586
8850	0.0254774717
8851	0.02547690954
8852	0.02547329105
8853	0.02547129283
8854	0.02547118505
8855	0.02546885167
8856	0.02546706415
8857	0.02546678531
8858	0.02546540595
8859	0.02546461826
8860	0.02545999815
8861	0.02545940179
8862	0.02545482033
8863	0.02545368741
8864	0.02545281579
8865	0.0254486225
8866	0.02544809387
8867	0.02544610886
8868	0.02544268403
8869	0.02543988753
8870	0.02543980903
8871	0.02543616607
8872	0.02543430116
8873	0.02543300684
8874	0.02542976781
8875	0.02542779803
8876	0.02542422543
8877	0.02542395068
8878	0.0254220889
8879	0.02542092968
8880	0.02541875011
8881	0.02541635601
8882	0.02541105136
8883	0.0254097676
8884	0.02540915018
8885	0.02540878381
8886	0.02540773545
8887	0.02540698382
8888	0.02540482401
8889	0.0254025149
8890	0.02539826327
8891	0.02539301703
8892	0.02538947306
8893	0.02538639289
8894	0.02538602685
8895	0.02538556333
8896	0.02538105334
8897	0.02537888746
8898	0.02537652151
8899	0.02537527734
8900	0.02537413346
8901	0.02536912771
8902	0.02536573824
8903	0.02536264644
8904	0.02536128071
8905	0.02536005576
8906	0.02535697732
8907	0.0253549905
8908	0.02535490235
8909	0.02535303239
8910	0.02535063441
8911	0.02534854907
8912	0.02534526049
8913	0.0253437964
8914	0.02534050601
8915	0.02534042576
8916	0.02533838855
8917	0.02533811182
8918	0.02533372961
8919	0.02533214141
8920	0.02532771564
8921	0.02532586184
8922	0.02532477419
8923	0.02532148458
8924	0.02531899587
8925	0.02531844151
8926	0.02531518754
8927	0.02530968868
8928	0.02530845071
8929	0.02530795251
8930	0.02530512632
8931	0.0253018134
8932	0.02530173393
8933	0.02529791113
8934	0.02529487177
8935	0.02529145525
8936	0.02528806137
8937	0.02528539331
8938	0.02527962936
8939	0.02527755583
8940	0.02527596904
8941	0.02527217109
8942	0.02527124777
8943	0.02527118718
8944	0.02527100431
8945	0.02527016622
8946	0.02526773043
8947	0.02526546458
8948	0.02526373153
8949	0.02526070156
8950	0.02525910708
8951	0.02525528267
8952	0.0252532303
8953	0.025252788
8954	0.02524963238
8955	0.02524731339
8956	0.02524722333
8957	0.0252435175
8958	0.02524091186
8959	0.02524045237
8960	0.02523880353
8961	0.02523771708
8962	0.02523482451
8963	0.02523033893
8964	0.02522738489
8965	0.0252261873
8966	0.02522288592
8967	0.02521878216
8968	0.02521731255
8969	0.02521688763
8970	0.0252138547
8971	0.02520930133
8972	0.02520852059
8973	0.02520353909
8974	0.0252024434
8975	0.02520083611
8976	0.02519831931
8977	0.02519739738
8978	0.02519288688
8979	0.02519068424
8980	0.02518829045
8981	0.02518508555
8982	0.02518354945
8983	0.02518347923
8984	0.02518100707
8985	0.02518092244
8986	0.02517873418
8987	0.02517709584
8988	0.02517474163
8989	0.02517290383
8990	0.02517193492
8991	0.0251698805
8992	0.02516511353
8993	0.02516503233
8994	0.02516416463
8995	0.02516005533
8996	0.02515527016
8997	0.02515085303
8998	0.02514791397
8999	0.02514779745
9000	0.02514731736
9001	0.02514718537
9002	0.02514498656
9003	0.02514209356
9004	0.02513959312
9005	0.02513954024
9006	0.02513917242
9007	0.02513618462
9008	0.02513341337
9009	0.02513148795
9010	0.02512949259
9011	0.02512904756
9012	0.02512597518
9013	0.02512344425
9014	0.02512338041
9015	0.02512097955
9016	0.02511736509
9017	0.02511367205
9018	0.02511060353
9019	0.02510557906
9020	0.02510506945
9021	0.02510366806
9022	0.02510135084
9023	0.02509952799
9024	0.02509675923
9025	0.02509478574
9026	0.02509335808
9027	0.02508845707
9028	0.02508622623
9029	0.02508411366
9030	0.02508075284
9031	0.02507934856
9032	0.02507802207
9033	0.02507271849
9034	0.02507010878
9035	0.02506773423
9036	0.0250671255
9037	0.02506529081
9038	0.02506047168
9039	0.02505639352
9040	0.02505347946
9041	0.0250517523
9042	0.02505041928
9043	0.02504871043
9044	0.02504514385
9045	0.02504359974
9046	0.02503930274
9047	0.02503751709
9048	0.02503573467
9049	0.02503341454
9050	0.02503019396
9051	0.02502869103
9052	0.02502353281
9053	0.02502150482
9054	0.02501962546
9055	0.02501956972
9056	0.02501914651
9057	0.02501672807
9058	0.02501411911
9059	0.02501118246
9060	0.02500880706
9061	0.02500873512
9062	0.02500699662
9063	0.02500287112
9064	0.02500018224
9065	0.02499988321
9066	0.02499975918
9067	0.02499969311
9068	0.02499670494
9069	0.02499487916
9070	0.02499247096
9071	0.02499124644
9072	0.02499116429
9073	0.02498043454
9074	0.02497856609
9075	0.02497615742
9076	0.02497527925
9077	0.02497037551
9078	0.02496651917
9079	0.02496427063
9080	0.02495906914
9081	0.02495540221
9082	0.02495356128
9083	0.02495152231
9084	0.02494696281
9085	0.02494675318
9086	0.02494213332
9087	0.02493951294
9088	0.02493644607
9089	0.02493404519
9090	0.02493368451
9091	0.02493178548
9092	0.02493167077
9093	0.02493034678
9094	0.02492798496
9095	0.02492783443
9096	0.0249221509
9097	0.02491905045
9098	0.02491734483
9099	0.02491392181
9100	0.02490915954
9101	0.02490736349
9102	0.0249039006
9103	0.02490357889
9104	0.02490152022
9105	0.02490023554
9106	0.02489874963
9107	0.02489720394
9108	0.02489703491
9109	0.02489478882
9110	0.02489296832
9111	0.02488938547
9112	0.0248892333
9113	0.02488914908
9114	0.02488656187
9115	0.02488471125
9116	0.02488290227
9117	0.02488025464
9118	0.02488017635
9119	0.02487889652
9120	0.02487467605
9121	0.02487238762
9122	0.02487118479
9123	0.02486911303
9124	0.02486691178
9125	0.02486390212
9126	0.02486236662
9127	0.0248598691
9128	0.02485829471
9129	0.02485592757
9130	0.02485587885
9131	0.02485434737
9132	0.02485374005
9133	0.02485169239
9134	0.0248492564
9135	0.02484818407
9136	0.02484610525
9137	0.0248442782
9138	0.02484100342
9139	0.02484066109
9140	0.02484039818
9141	0.02483959815
9142	0.02483727099
9143	0.02483549496
9144	0.02483330099
9145	0.02483320671
9146	0.02482810465
9147	0.02482430705
9148	0.02482135067
9149	0.02481797683
9150	0.02481724793
9151	0.024816678
9152	0.02481488938
9153	0.02481176778
9154	0.02480807263
9155	0.02480800066
9156	0.0248064716
9157	0.0248058862
9158	0.02480441322
9159	0.02480305708
9160	0.02480108638
9161	0.0248004407
9162	0.02479997992
9163	0.02479809277
9164	0.02479800218
9165	0.0247957753
9166	0.02479464555
9167	0.02479427631
9168	0.02479372054
9169	0.02479175827
9170	0.02478908386
9171	0.02478851632
9172	0.02478522171
9173	0.02478193327
9174	0.02477607364
9175	0.02477458086
9176	0.0247687652
9177	0.02476789559
9178	0.02476513077
9179	0.02476485118
9180	0.02476131907
9181	0.02475864338
9182	0.02475746494
9183	0.02475343884
9184	0.02475025597
9185	0.02474854216
9186	0.02474585078
9187	0.02474428243
9188	0.02473818843
9189	0.02473374055
9190	0.02473345435
9191	0.02473119303
9192	0.02472878578
9193	0.02472612771
9194	0.02472611965
9195	0.02472361178
9196	0.02471851965
9197	0.02471752085
9198	0.02471572207
9199	0.02471183141
9200	0.02471061784
9201	0.02470682297
9202	0.02470677672
9203	0.02470671241
9204	0.02470454429
9205	0.02470195943
9206	0.02469883555
9207	0.02469647905
9208	0.02469408283
9209	0.02469173247
9210	0.02468662038
9211	0.02468520087
9212	0.02468266619
9213	0.02468072971
9214	0.02467858305
9215	0.02467796683
9216	0.02467526344
9217	0.02467193045
9218	0.02466659629
9219	0.02466525898
9220	0.02466399969
9221	0.02465787467
9222	0.02465454699
9223	0.02464975651
9224	0.02464301023
9225	0.02464292565
9226	0.02464130576
9227	0.02463679819
9228	0.02463385712
9229	0.0246311555
9230	0.02463106798
9231	0.02462948127
9232	0.02462545859
9233	0.02462340845
9234	0.02461961445
9235	0.02461826323
9236	0.02461668739
9237	0.02461416488
9238	0.02461254367
9239	0.02461231137
9240	0.02461022616
9241	0.02460829431
9242	0.0246071271
9243	0.02460635317
9244	0.02460143466
9245	0.02459743672
9246	0.02459468666
9247	0.02459395461
9248	0.02459257158
9249	0.02458277306
9250	0.02458063008
9251	0.0245773709
9252	0.02457456989
9253	0.02457150572
9254	0.02456787271
9255	0.02456705189
9256	0.02456693908
9257	0.02456544246
9258	0.02456365065
9259	0.02456111757
9260	0.02456018434
9261	0.024557946
9262	0.0245551637
9263	0.02455499665
9264	0.02455333542
9265	0.02455325033
9266	0.02455256691
9267	0.02454956714
9268	0.02454881258
9269	0.0245485833
9270	0.02454819672
9271	0.02454557556
9272	0.02454415386
9273	0.02454110741
9274	0.02453895136
9275	0.02453762983
9276	0.02453463277
9277	0.02453419842
9278	0.02453243132
9279	0.02452972242
9280	0.02452734774
9281	0.0245251165
9282	0.02452503503
9283	0.02452183819
9284	0.02452181606
9285	0.02451783927
9286	0.02451418361
9287	0.02451251138
9288	0.02451125633
9289	0.02450792895
9290	0.02450436839
9291	0.02450337531
9292	0.02450334543
9293	0.02450125579
9294	0.02449918147
9295	0.02449912994
9296	0.02449420423
9297	0.02449249056
9298	0.02449022107
9299	0.02448550317
9300	0.02448415034
9301	0.02448122326
9302	0.02447996825
9303	0.02447564452
9304	0.02447407291
9305	0.02447370066
9306	0.02446986124
9307	0.02446963018
9308	0.02446703342
9309	0.02446363959
9310	0.02446359891
9311	0.02446193059
9312	0.02445934768
9313	0.02445705138
9314	0.02445634163
9315	0.02445627552
9316	0.02445430966
9317	0.02445274554
9318	0.02445079251
9319	0.02444854731
9320	0.02444827318
9321	0.02444529426
9322	0.02444076721
9323	0.02443938789
9324	0.02443400932
9325	0.02443117778
9326	0.02443112563
9327	0.02442924331
9328	0.02442672615
9329	0.02442406627
9330	0.02442119944
9331	0.02441863626
9332	0.02441851423
9333	0.02441831786
9334	0.02441463647
9335	0.02441349642
9336	0.02440701257
9337	0.02440300594
9338	0.02440010179
9339	0.02439836198
9340	0.02439625494
9341	0.02439433574
9342	0.02439251161
9343	0.02439209417
9344	0.02438975429
9345	0.02438716999
9346	0.02438570704
9347	0.02438339668
9348	0.0243801171
9349	0.02437890369
9350	0.02437795302
9351	0.02437245908
9352	0.02437237676
9353	0.02436934524
9354	0.02436600831
9355	0.02436434641
9356	0.02436216495
9357	0.02436036963
9358	0.02435726229
9359	0.02435603004
9360	0.02435245958
9361	0.02435112483
9362	0.02435022109
9363	0.02434939569
9364	0.02434658775
9365	0.02434626719
9366	0.02434243322
9367	0.02434053712
9368	0.02434052371
9369	0.02433718075
9370	0.02433682613
9371	0.02433518672
9372	0.02433362722
9373	0.02433262656
9374	0.02432979508
9375	0.02432830356
9376	0.02432420006
9377	0.02431986088
9378	0.02431872147
9379	0.02431196688
9380	0.02430755521
9381	0.02430482112
9382	0.0243048022
9383	0.02430104244
9384	0.02429835616
9385	0.02429825093
9386	0.02429670725
9387	0.02429621898
9388	0.02429583835
9389	0.02429517244
9390	0.02429183542
9391	0.02428983388
9392	0.02428981677
9393	0.02428790582
9394	0.02428379539
9395	0.02427968778
9396	0.02427920069
9397	0.02427626678
9398	0.02427179564
9399	0.02427068696
9400	0.02426886692
9401	0.02426685701
9402	0.02426521058
9403	0.02426347161
9404	0.02426343214
9405	0.02426162021
9406	0.02425922132
9407	0.02425900365
9408	0.02425896272
9409	0.02425889791
9410	0.02425641354
9411	0.02425342343
9412	0.02425266833
9413	0.02425148691
9414	0.02424846158
9415	0.02424396892
9416	0.02424217475
9417	0.02424051483
9418	0.02423748076
9419	0.02423593944
9420	0.02423186711
9421	0.02422975713
9422	0.02422647657
9423	0.02422450707
9424	0.02422102709
9425	0.02421950666
9426	0.02421758168
9427	0.02421464444
9428	0.02421442145
9429	0.02421164356
9430	0.02420873442
9431	0.02420518658
9432	0.02420299081
9433	0.02420001207
9434	0.0241986411
9435	0.02419759684
9436	0.0241963626
9437	0.02419212195
9438	0.02418955394
9439	0.02418874507
9440	0.02418567241
9441	0.02418342778
9442	0.02418063837
9443	0.02417842106
9444	0.02417738949
9445	0.02417616887
9446	0.02417546753
9447	0.0241716738
9448	0.0241716547
9449	0.02416960849
9450	0.02416723358
9451	0.02416479034
9452	0.02416230685
9453	0.02416130868
9454	0.02415841196
9455	0.02415514944
9456	0.02415312282
9457	0.02414948892
9458	0.02414904322
9459	0.02414784731
9460	0.02414400168
9461	0.02414127446
9462	0.02414108901
9463	0.02413741083
9464	0.02413524246
9465	0.02413471862
9466	0.02413188649
9467	0.02412892305
9468	0.02412747366
9469	0.02412549465
9470	0.02412448562
9471	0.02412321191
9472	0.02412010415
9473	0.02411894866
9474	0.0241188833
9475	0.02411670555
9476	0.02411272891
9477	0.02410973498
9478	0.02410654073
9479	0.02410522049
9480	0.02410377028
9481	0.0241025255
9482	0.02409899212
9483	0.02409510824
9484	0.02409294742
9485	0.02409259774
9486	0.02409088015
9487	0.02409037143
9488	0.02408957394
9489	0.02408333104
9490	0.02407819014
9491	0.02407477652
9492	0.02407273051
9493	0.02406944739
9494	0.02406515013
9495	0.02406074456
9496	0.02405711242
9497	0.02405585849
9498	0.02405373897
9499	0.02405266352
9500	0.02405078265
9501	0.0240500647
9502	0.02404831194
9503	0.02404804696
9504	0.02404718737
9505	0.02404636761
9506	0.02404574311
9507	0.02404392775
9508	0.02404282983
9509	0.02403859075
9510	0.02403654331
9511	0.02403500986
9512	0.02403475076
9513	0.02403313689
9514	0.02403027138
9515	0.02402865835
9516	0.02402540068
9517	0.02402235252
9518	0.02401988486
9519	0.02401789904
9520	0.02401490393
9521	0.02401419902
9522	0.02401193191
9523	0.02400804583
9524	0.02400602612
9525	0.02400344749
9526	0.02399998751
9527	0.02399803821
9528	0.02399672599
9529	0.02399514955
9530	0.02399336897
9531	0.02399233754
9532	0.02398929254
9533	0.02398800712
9534	0.02398406164
9535	0.02398192709
9536	0.02398040333
9537	0.02397931822
9538	0.02397922734
9539	0.02397597206
9540	0.02397567131
9541	0.02397268175
9542	0.02396837608
9543	0.02396611979
9544	0.02396313534
9545	0.0239593371
9546	0.02395890144
9547	0.02395776075
9548	0.02395418115
9549	0.0239503524
9550	0.02395009278
9551	0.02394884783
9552	0.02394740269
9553	0.02394584178
9554	0.023942624
9555	0.02393743292
9556	0.02393660942
9557	0.02393436951
9558	0.02393360737
9559	0.02393033298
9560	0.02392785123
9561	0.02392415184
9562	0.02392078672
9563	0.0239173525
9564	0.02391644655
9565	0.02391476401
9566	0.02391308621
9567	0.02391136309
9568	0.02391006506
9569	0.02390808477
9570	0.02390463347
9571	0.0239031634
9572	0.02390311606
9573	0.02390180711
9574	0.02389808848
9575	0.02389050416
9576	0.02388621091
9577	0.02388527112
9578	0.02388343057
9579	0.0238793438
9580	0.02387757887
9581	0.02387675131
9582	0.02387667126
9583	0.02387396124
9584	0.02386966459
9585	0.02386956697
9586	0.02386836431
9587	0.02386606545
9588	0.02386365737
9589	0.02385907693
9590	0.02385584119
9591	0.02385410766
9592	0.02385248351
9593	0.02384869484
9594	0.02384308484
9595	0.0238412034
9596	0.02384117696
9597	0.02383834216
9598	0.02383565236
9599	0.02383367663
9600	0.02383162058
9601	0.02382888391
9602	0.02382662205
9603	0.02382239446
9604	0.02382102871
9605	0.02382019348
9606	0.02381693511
9607	0.02381427001
9608	0.02381262663
9609	0.02381090398
9610	0.02381062593
9611	0.02380616656
9612	0.02380472895
9613	0.02380135783
9614	0.02379949362
9615	0.02379854374
9616	0.02379669787
9617	0.02379475582
9618	0.02379285077
9619	0.02379280997
9620	0.02378983061
9621	0.02378548013
9622	0.02378397814
9623	0.02378174405
9624	0.02378063385
9625	0.02377699831
9626	0.02377552496
9627	0.02377391809
9628	0.02377248647
9629	0.02376684434
9630	0.02376504597
9631	0.02376393433
9632	0.02376171046
9633	0.02376165344
9634	0.02376117401
9635	0.02376030334
9636	0.02375935257
9637	0.02375930625
9638	0.02375516401
9639	0.02375363104
9640	0.02375101107
9641	0.0237491734
9642	0.02374813737
9643	0.02374324303
9644	0.0237425127
9645	0.02373811207
9646	0.02373641392
9647	0.02373533154
9648	0.02373527279
9649	0.02373519216
9650	0.0237332314
9651	0.02373316859
9652	0.02373147601
9653	0.02372933974
9654	0.02372905412
9655	0.0237267503
9656	0.02372562331
9657	0.02372364359
9658	0.02372099699
9659	0.02371812899
9660	0.02371677044
9661	0.02371543557
9662	0.02371540235
9663	0.02371453403
9664	0.02371073747
9665	0.02370966913
9666	0.02370806836
9667	0.02370573321
9668	0.02370220763
9669	0.02370085173
9670	0.02369770988
9671	0.02369538772
9672	0.0236932705
9673	0.02369084346
9674	0.02369062829
9675	0.02369001341
9676	0.02368794898
9677	0.02368428663
9678	0.02368375103
9679	0.02367996822
9680	0.02367987137
9681	0.02367812263
9682	0.02367603924
9683	0.02367427307
9684	0.02367024335
9685	0.02366775131
9686	0.02366470388
9687	0.02366256361
9688	0.02366067783
9689	0.02365974876
9690	0.02365801086
9691	0.023656243
9692	0.02365371084
9693	0.02365044081
9694	0.02364800055
9695	0.02364790562
9696	0.02364450956
9697	0.02364194667
9698	0.02364050512
9699	0.02363857152
9700	0.02363615747
9701	0.02362982888
9702	0.02362931658
9703	0.02362782682
9704	0.02362566188
9705	0.02362465133
9706	0.02362309979
9707	0.02362148852
9708	0.02361880331
9709	0.02361446864
9710	0.02361436111
9711	0.02361265873
9712	0.02361074819
9713	0.02360666664
9714	0.02360658251
9715	0.02360486637
9716	0.02360296747
9717	0.02360050709
9718	0.02359916422
9719	0.02359620485
9720	0.0235952713
9721	0.02359178021
9722	0.02359173053
9723	0.02358995246
9724	0.02358425765
9725	0.02358338426
9726	0.02357886475
9727	0.02357694805
9728	0.02357672118
9729	0.02357513918
9730	0.0235750945
9731	0.02357385712
9732	0.02357374151
9733	0.02357226773
9734	0.02357219629
9735	0.0235697307
9736	0.02356761871
9737	0.02356539304
9738	0.02356410127
9739	0.02356247278
9740	0.02356098772
9741	0.0235591851
9742	0.02355679779
9743	0.02355274414
9744	0.02355179686
9745	0.02354972673
9746	0.02354534797
9747	0.02354383108
9748	0.0235427424
9749	0.02353993501
9750	0.02353748522
9751	0.02353559851
9752	0.02353323068
9753	0.02353082254
9754	0.02352838766
9755	0.02352681248
9756	0.02352581632
9757	0.02352185406
9758	0.0235193908
9759	0.02351478186
9760	0.02351278488
9761	0.02350995394
9762	0.02350820717
9763	0.02350672241
9764	0.02350656222
9765	0.02350422832
9766	0.02350409424
9767	0.02350406103
9768	0.02349991068
9769	0.02349835931
9770	0.02349676447
9771	0.02349540714
9772	0.0234941361
9773	0.02349182185
9774	0.02348875482
9775	0.02348781028
9776	0.02348714814
9777	0.02348570528
9778	0.02348267041
9779	0.02347999524
9780	0.02347635776
9781	0.02347283328
9782	0.02347001626
9783	0.02346679004
9784	0.0234612709
9785	0.02345788766
9786	0.02345489706
9787	0.02345294691
9788	0.02345233259
9789	0.02345116544
9790	0.02345103886
9791	0.02344893337
9792	0.02344598688
9793	0.02344432858
9794	0.02344215288
9795	0.02343990097
9796	0.02343508235
9797	0.02343150598
9798	0.02342931183
9799	0.02342802807
9800	0.02342558634
9801	0.02342213121
9802	0.02342107644
9803	0.0234188545
9804	0.02341723699
9805	0.0234171532
9806	0.02341558182
9807	0.02341454061
9808	0.02341286572
9809	0.0234126618
9810	0.02341069603
9811	0.02340792775
9812	0.0234057556
9813	0.02340507535
9814	0.02340404587
9815	0.0234005846
9816	0.02339909092
9817	0.02339901999
9818	0.023398948
9819	0.02339612933
9820	0.02339356541
9821	0.02339037072
9822	0.02338871585
9823	0.02338769823
9824	0.02338579598
9825	0.02338413573
9826	0.02338236577
9827	0.02338101529
9828	0.02338092692
9829	0.02337924968
9830	0.02337552943
9831	0.0233712096
9832	0.02337117311
9833	0.02336853358
9834	0.02336847224
9835	0.02336352771
9836	0.02336194408
9837	0.02336027117
9838	0.02335709676
9839	0.02335077124
9840	0.02334963495
9841	0.02334441725
9842	0.0233413224
9843	0.02333927659
9844	0.02333678653
9845	0.02333674346
9846	0.02333579934
9847	0.02333476212
9848	0.02333364566
9849	0.02333108253
9850	0.02332950191
9851	0.0233294328
9852	0.02332812811
9853	0.02332764194
9854	0.02332534177
9855	0.02332350486
9856	0.02332150644
9857	0.02331967831
9858	0.02331960085
9859	0.02331955065
9860	0.02331668506
9861	0.0233151836
9862	0.02331381457
9863	0.02331048814
9864	0.02330625515
9865	0.02330356967
9866	0.02330123241
9867	0.0232989977
9868	0.02329765574
9869	0.02329618699
9870	0.023294212
9871	0.02329156493
9872	0.02328917384
9873	0.02328773839
9874	0.0232856921
9875	0.02328230095
9876	0.02328097377
9877	0.02327765137
9878	0.02327548374
9879	0.02327182169
9880	0.02326926656
9881	0.02326697048
9882	0.02326433834
9883	0.02325895897
9884	0.02325555244
9885	0.02325256216
9886	0.02324884994
9887	0.0232432718
9888	0.02324065498
9889	0.02324046006
9890	0.02323933801
9891	0.02323761006
9892	0.02323517363
9893	0.02323353567
9894	0.02323072006
9895	0.0232296252
9896	0.0232270896
9897	0.0232264295
9898	0.02322319743
9899	0.0232198742
9900	0.02321761766
9901	0.02321467418
9902	0.02321220431
9903	0.02320642132
9904	0.02320189116
9905	0.02319912479
9906	0.02319823917
9907	0.02319681489
9908	0.02319507793
9909	0.02319279538
9910	0.02319101626
9911	0.02318902106
9912	0.0231865801
9913	0.02318593819
9914	0.02318243473
9915	0.02318225939
9916	0.02317968937
9917	0.02317479241
9918	0.02317235219
9919	0.02317168718
9920	0.02316978541
9921	0.02316584058
9922	0.02316121981
9923	0.02315896547
9924	0.0231541554
9925	0.02315410693
9926	0.02315288848
9927	0.02315066812
9928	0.02315025096
9929	0.02314842858
9930	0.0231465684
9931	0.02314351434
9932	0.02314339206
9933	0.02313903967
9934	0.02313332348
9935	0.02313107036
9936	0.0231287316
9937	0.02312498
9938	0.02312479612
9939	0.02312352306
9940	0.02312348875
9941	0.02312222071
9942	0.02312217129
9943	0.02311898185
9944	0.02311661363
9945	0.02311349878
9946	0.02311316455
9947	0.02311095043
9948	0.02310949628
9949	0.02310670855
9950	0.02310465389
9951	0.0231013734
9952	0.02309991679
9953	0.02309587663
9954	0.02309328565
9955	0.02309171141
9956	0.02308754156
9957	0.02308454121
9958	0.02308264917
9959	0.02308227017
9960	0.02308079399
9961	0.02307898817
9962	0.02307883339
9963	0.02307784311
9964	0.02307654077
9965	0.02307413233
9966	0.02307249244
9967	0.02306842272
9968	0.02306663406
9969	0.02306500903
9970	0.02306422706
9971	0.02306195561
9972	0.02305939269
9973	0.02305844704
9974	0.0230547986
9975	0.02305223645
9976	0.02305055171
9977	0.02304920602
9978	0.02304583204
9979	0.02304550824
9980	0.02304336406
9981	0.02304312372
9982	0.02304307365
9983	0.02304118009
9984	0.02303691124
9985	0.02303288612
9986	0.02303155402
9987	0.02302879201
9988	0.02302836937
9989	0.02302417263
9990	0.02302384327
9991	0.02302129515
9992	0.02301907441
9993	0.02301709883
9994	0.02301554287
9995	0.02301382263
9996	0.02301260493
9997	0.02301068429
9998	0.02301060926
9999	0.02300971421
10000	0.02300730934
10001	0.02300588448
10002	0.02300310496
10003	0.02300159894
10004	0.02299585662
10005	0.02299358168
10006	0.02299212592
10007	0.02298669698
10008	0.02298462999
10009	0.02297951857
10010	0.02297508576
10011	0.02297161843
10012	0.02296932642
10013	0.02296753385
10014	0.02296748238
10015	0.02296570142
10016	0.02296363807
10017	0.02296084011
10018	0.02296072862
10019	0.02295555428
10020	0.02295450031
10021	0.02295373057
10022	0.02295366138
10023	0.02295256341
10024	0.02295127201
10025	0.02295118152
10026	0.02295100873
10027	0.02294933975
10028	0.02294780104
10029	0.02294618644
10030	0.02294466597
10031	0.02294118281
10032	0.0229364003
10033	0.02293376095
10034	0.02293293667
10035	0.02293083839
10036	0.02292845073
10037	0.02292692634
10038	0.02292294167
10039	0.02291952777
10040	0.02291794727
10041	0.02291572331
10042	0.02291268758
10043	0.02291028619
10044	0.02290928568
10045	0.02290811465
10046	0.02290431692
10047	0.02290429002
10048	0.02290382423
10049	0.02290102437
10050	0.022899666
10051	0.02289545664
10052	0.02289536684
10053	0.02289431872
10054	0.0228930466
10055	0.02289193952
10056	0.02289186562
10057	0.02288878985
10058	0.02288702808
10059	0.02288443284
10060	0.02288432456
10061	0.02288323934
10062	0.02288023967
10063	0.02287894776
10064	0.02287858808
10065	0.02287802193
10066	0.02287625454
10067	0.02287331764
10068	0.02286934599
10069	0.02286749589
10070	0.02286722407
10071	0.02286555204
10072	0.02286146363
10073	0.0228582818
10074	0.02285474579
10075	0.02285208248
10076	0.02285063737
10077	0.0228476774
10078	0.02284727279
10079	0.02284532417
10080	0.02284289292
10081	0.02283950772
10082	0.02283822728
10083	0.02283817496
10084	0.02283630351
10085	0.02283439346
10086	0.02283054199
10087	0.02282737482
10088	0.0228238846
10089	0.0228225292
10090	0.02282078743
10091	0.02281970366
10092	0.02281838297
10093	0.02281827697
10094	0.02281735694
10095	0.02281732007
10096	0.02281726121
10097	0.02281247246
10098	0.02281020692
10099	0.02280817699
10100	0.02280713673
10101	0.02280573642
10102	0.02280378463
10103	0.0228012405
10104	0.02280072798
10105	0.0227997122
10106	0.02279805631
10107	0.02279596044
10108	0.0227943148
10109	0.02279364437
10110	0.02279203836
10111	0.02279035687
10112	0.02278805589
10113	0.02278662825
10114	0.02278657166
10115	0.02278514256
10116	0.0227845833
10117	0.02278211622
10118	0.02278124839
10119	0.02278017802
10120	0.02277806014
10121	0.02277729784
10122	0.0227769905
10123	0.02277502217
10124	0.0227733132
10125	0.02277193059
10126	0.02276872114
10127	0.02276575079
10128	0.02276105003
10129	0.02275980514
10130	0.02275656183
10131	0.02275532045
10132	0.02275082041
10133	0.02275076347
10134	0.02274667105
10135	0.02274585326
10136	0.02274278733
10137	0.02274156981
10138	0.02274039493
10139	0.0227394877
10140	0.02273778471
10141	0.0227342229
10142	0.02273267948
10143	0.02273166198
10144	0.02272975681
10145	0.02272705224
10146	0.02272535365
10147	0.02272182232
10148	0.02271877033
10149	0.02271699762
10150	0.02271552953
10151	0.02271401647
10152	0.02271217236
10153	0.02270887986
10154	0.02270738347
10155	0.02270271028
10156	0.02269977927
10157	0.02269777047
10158	0.02269651995
10159	0.02269639077
10160	0.0226946193
10161	0.02269273161
10162	0.02269266373
10163	0.02268923863
10164	0.02268798856
10165	0.02268492256
10166	0.02268301209
10167	0.02268098483
10168	0.02267788741
10169	0.02267786508
10170	0.02267692004
10171	0.02267475109
10172	0.02267408701
10173	0.0226724701
10174	0.02267076727
10175	0.02266993921
10176	0.02266894641
10177	0.02266777983
10178	0.02266442656
10179	0.02266273948
10180	0.02266270392
10181	0.0226609982
10182	0.02265952168
10183	0.022656924
10184	0.02265340779
10185	0.02264949937
10186	0.02264622575
10187	0.0226424876
10188	0.02264035401
10189	0.022637015
10190	0.02263532315
10191	0.02263092807
10192	0.02262972388
10193	0.02262697376
10194	0.0226267233
10195	0.02262383891
10196	0.0226228956
10197	0.02261761664
10198	0.02261603227
10199	0.02261466039
10200	0.02261190664
10201	0.02260989368
10202	0.0226098404
10203	0.02260803368
10204	0.02260272229
10205	0.02260269525
10206	0.02259924232
10207	0.02259654487
10208	0.02259591612
10209	0.02259499437
10210	0.02259066952
10211	0.02258752656
10212	0.02258664943
10213	0.02258554767
10214	0.02258539296
10215	0.02258526746
10216	0.02258254146
10217	0.02257872277
10218	0.02257552322
10219	0.02257230665
10220	0.02256774284
10221	0.02256363595
10222	0.02256303284
10223	0.02256296747
10224	0.0225592965
10225	0.02255773412
10226	0.02255612655
10227	0.02255605246
10228	0.02255557692
10229	0.02255318668
10230	0.02255022339
10231	0.02254732412
10232	0.02254310804
10233	0.0225417925
10234	0.02254019372
10235	0.02253589164
10236	0.0225357378
10237	0.02253348442
10238	0.02252955948
10239	0.02252863297
10240	0.02252851351
10241	0.02252532734
10242	0.02252083305
10243	0.02251836066
10244	0.0225176877
10245	0.02251762047
10246	0.02251695272
